,Song,Artist,pos,neu,neg,Sentiment
2808,Valitsemaanne Numeroon (feat. Vesta),Tï¿½ï¿½lï¿½n Ketterï¿½,0.0,100.0,0.0,Neutral
2809,l droppaa mun tunnelmaa,Vesala,1.7857142857142856,98.21428571428571,0.0,Positive
2810,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,0.0,0.0,0.0,
2811,Lot to Learn,Luke Christopher,2.5,80.0,17.5,Negative
2812,Shots & Squats,"Vigiland, Tham Sway",10.0,90.0,0.0,Positive
2813,Isol kirkol,TIPPA,0.0,100.0,0.0,Neutral
2814,Fast Car,"Jonas Blue, Dakota",0.0,96.7741935483871,3.225806451612903,Negative
2815,Peto on irti,Antti Tuisku,2.4691358024691357,97.53086419753086,0.0,Positive
2816,The Sound of Silence,Disturbed,2.857142857142857,94.28571428571428,2.857142857142857,Neutral
2817,Sexual,"NEIKED, Dyo",0.0,0.0,0.0,
2818,After Midnight (feat. Emily Zeck),KLYMVX,42.30769230769231,55.769230769230774,1.9230769230769231,Positive
2819,Without Me,Eminem,0.0,0.0,0.0,
2820,Hellafly,Mouhous,0.0,98.11320754716981,1.8867924528301887,Negative
2821,Sadun alkkarit (#YOLO),Arttu Wiskari,0.0,100.0,0.0,Neutral
2822,Mona Lisa,Nikke Ankara,0.0,0.0,0.0,
2823,The Mack,"Nevada, Mark Morrison, Fetty Wap",6.944444444444445,87.5,5.555555555555555,Positive
2824,Pelkk lovee (feat. Nikke Ankara & Kube),Redrama,0.0,100.0,0.0,Neutral
2825,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,0.0,0.0,0.0,
2826,Suomalainen Mies,Heikki Kuula,0.0,100.0,0.0,Neutral
2827,Boten Anna - Radio edit,Basshunter,0.0,100.0,0.0,Neutral
2828,Let Her Go,Passenger,0.0,0.0,0.0,
2829,Please Don't Go,Joel Adams,3.571428571428571,94.64285714285714,1.7857142857142856,Positive
2830,#99,JVG,0.0,0.0,0.0,
2831,Mauton jasso,JVG,0.0,0.0,0.0,
2832,Suoraa inee (feat. Kettu),Robba,0.0,0.0,0.0,
2833,One Dance,"Drake, WizKid, Kyla",0.0,0.0,0.0,
2834,Starboy,"The Weeknd, Daft Punk",0.0,0.0,0.0,
2835,24K Magic,Bruno Mars,9.58904109589041,89.04109589041096,1.36986301369863,Positive
2836,My Way,Calvin Harris,3.7735849056603774,96.22641509433963,0.0,Positive
2837,Mauvaise graine,Nekfeu,1.098901098901099,97.8021978021978,1.098901098901099,Neutral
2838,Squa,Nekfeu,0.7874015748031495,99.21259842519686,0.0,Positive
2839,Let Me Love You,"DJ Snake, Justin Bieber",30.263157894736842,67.10526315789474,2.631578947368421,Positive
2840,Afro Trap Pt. 7 (La puissance),MHD,0.0,0.0,0.0,
2841,Black Beatles,"Rae Sremmurd, Gucci Mane",0.0,0.0,0.0,
2842,Tchoin,Kaaris,1.3513513513513513,95.94594594594594,2.7027027027027026,Negative
2843,Sunset Lover,Petit Biscuit,0.0,0.0,0.0,
2844,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,0.0,0.0,0.0,
2845,Saturne,"Nekfeu, Sneazzy, S.Pri Noir",0.8695652173913043,98.26086956521739,0.8695652173913043,Neutral
2846,Tchikita,Jul,0.0,100.0,0.0,Neutral
2847,Onizuka,PNL,0.0,100.0,0.0,Neutral
2848,Lordly (feat. Alex Aiono),Feder,4.0,88.0,8.0,Negative
2849,Pop Corn,Boostee,0.0,100.0,0.0,Neutral
2850,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,8.695652173913043,84.78260869565217,6.521739130434782,Positive
2851,Human,Rag'n'Bone Man,0.0,0.0,0.0,
2852,DKR,Booba,0.0,96.61016949152543,3.389830508474576,Negative
2853,Ride,Twenty One Pilots,0.0,0.0,0.0,
2854,I Feel It Coming,"The Weeknd, Daft Punk",0.0,0.0,0.0,
2855,Heathens,Twenty One Pilots,0.0,0.0,0.0,
2856,Lush Life,Zara Larsson,6.097560975609756,93.90243902439023,0.0,Positive
2857,Don't Wanna Know,"Maroon 5, Kendrick Lamar",22.727272727272727,73.86363636363636,3.4090909090909087,Positive
2858,Aloha,"Mï¿½me, Merryn Jeann",18.0,80.0,2.0,Positive
2859,Cheap Thrills,Sia,29.03225806451613,70.96774193548387,0.0,Positive
2860,Closer,"The Chainsmokers, Halsey",0.0,0.0,0.0,
2861,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,0.0,0.0,0.0,
2862,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,0.0,0.0,0.0,
2863,The Ocean (feat. Shy Martin),Mike Perry,0.0,100.0,0.0,Neutral
2864,Heal Tomorrow,"Naive New Beaters, Izï¿½a",1.2345679012345678,85.18518518518519,13.580246913580247,Negative
2865,Ain't Your Mama,Jennifer Lopez,11.76470588235294,88.23529411764706,0.0,Positive
2866,Sex,"Cheat Codes, Kris Kross Amsterdam",1.5873015873015872,85.71428571428571,12.698412698412698,Negative
2867,Cold Water (feat. Justin Bieber & M),Major Lazer,0.0,0.0,0.0,
2868,Naha,PNL,3.125,95.3125,1.5625,Positive
2869,In the Name of Love,"Martin Garrix, Bebe Rexha",25.49019607843137,68.62745098039215,5.88235294117647,Positive
2870,Bazarde,KeBlack,0.0,100.0,0.0,Neutral
2871,6.45i,SCH,0.0,100.0,0.0,Neutral
2872,Hymn for the Weekend - Seeb Remix,Coldplay,3.6363636363636362,94.54545454545455,1.8181818181818181,Positive
2873,Infrquentables,"Dosseh, Booba",0.0,91.78082191780823,8.21917808219178,Negative
2874,Perfect Strangers,"Jonas Blue, JP Cooper",7.8125,92.1875,0.0,Positive
2875,Ralit augmente,Nekfeu,0.0,98.91304347826086,1.0869565217391304,Negative
2876,On m'appelle l'ovni,Jul,0.0,100.0,0.0,Neutral
2877,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,0.0,0.0,0.0,
2878,Humanode,Nekfeu,0.0,95.83333333333334,4.166666666666666,Negative
2879,Final Song,Mï¿½,4.545454545454546,90.9090909090909,4.545454545454546,Neutral
2880,Treat You Better,Shawn Mendes,0.0,0.0,0.0,
2881,Hundred Miles,"Yall, Gabriela Richardson",4.651162790697675,90.69767441860465,4.651162790697675,Neutral
2882,Panda,Desiigner,0.0,0.0,0.0,
2883,Blow,Kaaris,0.0,93.90243902439023,6.097560975609756,Negative
2884,Call On Me - Ryan Riback Extended Remix,Starley,12.962962962962962,87.03703703703704,0.0,Positive
2885,Fast Car,"Jonas Blue, Dakota",0.0,96.7741935483871,3.225806451612903,Negative
2886,Oblah,"Gradur, MHD, Alonzo, Nyda",4.878048780487805,92.6829268292683,2.4390243902439024,Positive
2887,Avant tu riais,"Nekfeu, Clara Luciani",0.0,97.87234042553192,2.127659574468085,Negative
2888,Ben,PNL,0.0,100.0,0.0,Neutral
2889,This Is What You Came For (feat. Rihanna),Calvin Harris,0.0,0.0,0.0,
2890,"i hate u, i love u (feat. olivia o'brien)",gnash,0.0,0.0,0.0,
2891,Galate,Nekfeu,0.0,98.85057471264368,1.1494252873563218,Negative
2892,Mercy,Shawn Mendes,30.0,70.0,0.0,Positive
2893,Dans la lgende,PNL,1.4492753623188406,98.55072463768117,0.0,Positive
2894,Say You Won't Let Go,James Arthur,0.0,0.0,0.0,
2895,Esquimaux,"Nekfeu, Nepal",1.098901098901099,95.6043956043956,3.296703296703297,Negative
2896,The Greatest (feat. Kendrick Lamar),Sia,0.0,0.0,0.0,
2897,Chantaje (feat. Maluma),Shakira,0.0,0.0,0.0,
2898,Lean On (feat. M & DJ Snake),Major Lazer,0.0,0.0,0.0,
2899,Tout donner - Pilule violette,GIMS,0.0,100.0,0.0,Neutral
2900,All We Know,"The Chainsmokers, Phoebe Ryan",2.272727272727273,95.45454545454545,2.272727272727273,Neutral
2901,A Kele Nta,MHD,0.0,100.0,0.0,Neutral
2902,Love Me Now,John Legend,49.056603773584904,39.62264150943396,11.320754716981133,Positive
2903,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),David Guetta,0.0,0.0,0.0,
2904,Elle et l'autre,Jul,0.0,98.11320754716981,1.8867924528301887,Negative
2905,Bailar (feat. Pitbull & Elvis Crespo),Deorro,0.0,0.0,0.0,
2906,Poussire,Kaaris,3.0303030303030303,81.81818181818183,15.151515151515152,Negative
2907,Nekketsu,"Nekfeu, Crystal Kay",0.0,0.0,0.0,
2908,Le regard des gens,"Nekfeu, Nemir, 2zer, Mekra, Doums",0.0,98.73417721518987,1.2658227848101267,Negative
2909,Tuesday,"Burak Yeter, Danelle Sandoval",0.0,98.11320754716981,1.8867924528301887,Negative
2910,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,0.0,0.0,0.0,
2911,Saps comme jamais (feat. Niska) - Pilule bleue,GIMS,9.090909090909092,90.9090909090909,0.0,Positive
2912,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,0.0,0.0,0.0,
2913,DA,PNL,0.0,100.0,0.0,Neutral
2914,Sorry,Justin Bieber,0.0,0.0,0.0,
2915,Andale (feat. Gradur),Sadek,0.0,94.36619718309859,5.633802816901409,Negative
2916,Lost on You,LP,0.0,0.0,0.0,
2917,Shed a Light,"Robin Schulz, David Guetta, Cheat Codes",30.952380952380953,69.04761904761905,0.0,Positive
2918,White Tiger - Single Version,Izzy Bizu,0.0,0.0,0.0,
2919,Nador,Kaaris,9.375,82.8125,7.8125,Positive
2920,DUELE EL CORAZON (feat. Wisin),Enrique Iglesias,0.0,0.0,0.0,
2921,Halcyon Birds,Broken Back,7.894736842105263,86.8421052631579,5.263157894736842,Positive
2922,Don't Let Me Down (feat. Daya),The Chainsmokers,0.0,0.0,0.0,
2923,Dis-moi que tu m'aimes,Ninho,4.081632653061225,95.91836734693877,0.0,Positive
2924,O.D,"Nekfeu, Murkage Dave",0.0,100.0,0.0,Neutral
2925,C'est le son de la gratte,Jul,0.0,100.0,0.0,Neutral
2926,Mon Everest (feat. Marina Kaye),Soprano,5.633802816901409,80.28169014084507,14.084507042253522,Negative
2927,Jusqu'au dernier gramme,PNL,0.0,97.36842105263158,2.631578947368421,Negative
2928,Alone,Alan Walker,0.0,97.43589743589743,2.564102564102564,Negative
2929,Cellophan,Rim'K,1.9230769230769231,96.15384615384616,1.9230769230769231,Neutral
2930,Capsize,"FRENSHIP, Emily Warren",2.4691358024691357,95.06172839506173,2.4691358024691357,Neutral
2931,Stressed Out,Twenty One Pilots,0.0,0.0,0.0,
2932,Please Don't Go,Joel Adams,3.571428571428571,94.64285714285714,1.7857142857142856,Positive
2933,Billie Jean,Michael Jackson,8.695652173913043,91.30434782608695,0.0,Positive
2934,Besoin de sens,"Nekfeu, Framal, Jazzy Bazz",2.0408163265306123,96.93877551020408,1.0204081632653061,Positive
2935,En feu,Soprano,0.0,100.0,0.0,Neutral
2936,Qui a dit ?,Jul,0.0,98.52941176470588,1.4705882352941175,Negative
2937,Boyz N The Hood,Kaaris,0.0,97.14285714285714,2.857142857142857,Negative
2938,No Money,Galantis,0.0,100.0,0.0,Neutral
2939,J'suis QLF,PNL,0.0,100.0,0.0,Neutral
2940,Fake Love,Drake,2.941176470588235,94.11764705882352,2.941176470588235,Neutral
2941,Binta,Alonzo,6.666666666666667,93.33333333333333,0.0,Positive
2942,Je m'en fous de ta nana,Jul,0.0,97.67441860465115,2.3255813953488373,Negative
2943,Commando,Niska,3.6363636363636362,89.0909090909091,7.2727272727272725,Negative
2944,Paris c'est loin,"Damso, Booba",0.0,100.0,0.0,Neutral
2945,Je m'en vais,Vianney,0.0,100.0,0.0,Neutral
2946,Starving,"Hailee Steinfeld, Grey, Zedd",2.7777777777777777,94.44444444444444,2.7777777777777777,Neutral
2947,Programm,Nekfeu,0.0,98.11320754716981,1.8867924528301887,Negative
2948,Vinyle,"Nekfeu, Alpha Wann",0.9803921568627451,95.09803921568627,3.9215686274509802,Negative
2949,Cake By The Ocean,DNCE,11.29032258064516,79.03225806451613,9.67741935483871,Positive
2950,Hey Ya!,Outkast,8.571428571428571,90.0,1.4285714285714286,Positive
2951,Skurt Cobain,"Sneazzy, Nekfeu",3.8095238095238098,96.19047619047619,0.0,Positive
2952,Thibaut Courtois,Shay,0.0,100.0,0.0,Neutral
2953,Cheerleader - Felix Jaehn Remix Radio Edit,OMI,0.0,0.0,0.0,
2954,92i veyron,Booba,0.0,95.16129032258065,4.838709677419355,Negative
2955,Blended Family (What You Do For Love) (feat. A$AP Rocky),Alicia Keys,32.857142857142854,64.28571428571429,2.857142857142857,Positive
2956,Bambina,PNL,2.247191011235955,96.62921348314607,1.1235955056179776,Positive
2957,La Bise (feat. Brulux),Sadek,0.0,100.0,0.0,Neutral
2958,Blind - Radio Edit,"Feder, Emmi",0.0,0.0,0.0,
2959,Would I Lie to You - Radio Edit,"David Guetta, Cedric Gervais, Chris Willis",0.0,0.0,0.0,
2960,E.T.,Jul,1.4705882352941175,98.52941176470588,0.0,Positive
2961,Silver,"Fakear, Rae Morris",3.571428571428571,92.85714285714286,3.571428571428571,Neutral
2962,Mon bijou,Jul,0.0,100.0,0.0,Neutral
2963,Wherever I Go,OneRepublic,2.3255813953488373,81.3953488372093,16.27906976744186,Negative
2964,I Cry,Julian Perretta,1.1363636363636365,95.45454545454545,3.4090909090909087,Negative
2965,L'aventurier,Indochine,0.0,100.0,0.0,Neutral
2966,Sugar (feat. Francesco Yates),Robin Schulz,0.0,0.0,0.0,
2967,Faded,Alan Walker,0.0,0.0,0.0,
2968,Let It Go,James Bay,2.0408163265306123,95.91836734693877,2.0408163265306123,Neutral
2969,Work,"Rihanna, Drake",0.0,0.0,0.0,
2970,Bang My Head (feat. Sia & Fetty Wap),David Guetta,0.0,0.0,0.0,
2971,Luz de Luna,PNL,0.0,100.0,0.0,Neutral
2972,"I Dont Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","ZAYN, Taylor Swift",0.0,0.0,0.0,
2973,Kiname (feat. Booba),Fally Ipupa,1.3888888888888888,98.61111111111111,0.0,Positive
2974,Ophelia,The Lumineers,16.666666666666664,83.33333333333334,0.0,Positive
2975,Arrt du cur,"Kalash Criminel, Kaaris",0.0,95.3125,4.6875,Negative
2976,Dans ma vie,Gradur,0.0,100.0,0.0,Neutral
2977,Amnsie,Damso,1.7857142857142856,96.42857142857143,1.7857142857142856,Neutral
2978,Places,"Martin Solveig, Ina Wroldsen",2.380952380952381,97.61904761904762,0.0,Positive
2979,Alors On Danse - Radio Edit,Stromae,0.0,0.0,0.0,
2980,On va s'aimer,Gilbert Montagnï¿½,0.0,0.0,0.0,
2981,C'est a,Jul,1.2195121951219512,98.78048780487805,0.0,Positive
2982,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Daft Punk,0.0,0.0,0.0,
2983,Broccoli (feat. Lil Yachty),Shelley FKA DRAM,0.0,0.0,0.0,
2984,Come,Jain,8.620689655172415,91.37931034482759,0.0,Positive
2985,Mambo No. 5 (A Little Bit of...),Lou Bega,3.225806451612903,96.7741935483871,0.0,Positive
2986,Tu sais pas,PNL,1.8518518518518516,96.29629629629629,1.8518518518518516,Neutral
2987,J'ai dconn,KeBlack,0.0,100.0,0.0,Neutral
2988,I Follow Rivers - The Magician Remix,Lykke Li,0.0,100.0,0.0,Neutral
2989,Afro Trap Pt. 3 (Champions League),MHD,30.666666666666664,69.33333333333334,0.0,Positive
2990,We Found Love,"Rihanna, Calvin Harris",3.125,96.875,0.0,Positive
2991,September,"Earth, Wind & Fire",13.23529411764706,86.76470588235294,0.0,Positive
2992,Side To Side,"Ariana Grande, Nicki Minaj",2.4691358024691357,88.88888888888889,8.641975308641975,Negative
2993,My Type,Saint Motel,2.564102564102564,97.43589743589743,0.0,Positive
2994,Crazy,Gnarls Barkley,9.30232558139535,88.37209302325581,2.3255813953488373,Positive
2995,Je fais le sourd,Jul,0.0,100.0,0.0,Neutral
2996,J'fais mes affaires,Djadja & Dinaz,4.3478260869565215,91.30434782608695,4.3478260869565215,Neutral
2997,Uptown Funk (feat. Bruno Mars),Mark Ronson,0.0,0.0,0.0,
2998,Love Yourself,Justin Bieber,20.689655172413794,74.13793103448276,5.172413793103448,Positive
2999,The Greatest,Sia,30.864197530864196,69.1358024691358,0.0,Positive
3000,"Me, Myself & I","G-Eazy, Bebe Rexha",8.91089108910891,78.21782178217822,12.871287128712872,Negative
3001,Juju on That Beat (TZ Anthem),"Zay Hilfigerrr, Zayion McCall",2.666666666666667,94.66666666666667,2.666666666666667,Neutral
3002,Diamonds,Rihanna,0.0,0.0,0.0,
3003,Printemps blanc,"Niro, Ivy",1.36986301369863,95.8904109589041,2.73972602739726,Negative
3004,Les sunlights des tropiques,Gilbert Montagnï¿½,0.0,100.0,0.0,Neutral
3005,Princesse,"Nekfeu, Nemir",0.0,100.0,0.0,Neutral
3006,Les lacs du Connemara,Michel Sardou,0.0,100.0,0.0,Neutral
3007,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira,0.0,0.0,0.0,
3008,Single Ladies (Put a Ring on It),Beyoncï¿½,1.2658227848101267,98.73417721518987,0.0,Positive
3009,Scars To Your Beautiful,Alessia Cara,33.89830508474576,61.016949152542374,5.084745762711865,Positive
3010,Paix sans guerre,MRC,0.0,100.0,0.0,Neutral
3011,Mira,PNL,3.076923076923077,95.38461538461539,1.5384615384615385,Positive
3012,Clandestina,Lartiste,0.0,100.0,0.0,Neutral
3013,E.L.E.P.H.A.N.T,Booba,0.0,100.0,0.0,Neutral
3014,Le monde ou rien,PNL,1.8867924528301887,88.67924528301887,9.433962264150944,Negative
3015,Les princes (feat. Nekfeu),MZ,3.9215686274509802,95.09803921568627,0.9803921568627451,Positive
3016,Don't Be So Shy - Filatov & Karas Remix,Imany,4.444444444444445,95.55555555555556,0.0,Positive
3017,Our Own House,MisterWives,14.492753623188406,85.5072463768116,0.0,Positive
3018,Allo maman,SCH,1.4285714285714286,97.14285714285714,1.4285714285714286,Neutral
3019,Wake Me Up Before You Go-Go,Wham!,10.256410256410255,88.46153846153845,1.282051282051282,Positive
3020,Putain d'poque,"Dosseh, Nekfeu",2.73972602739726,87.67123287671232,9.58904109589041,Negative
3021,Moves Like Jagger - Studio Recording From The Voice Performance,"Maroon 5, Christina Aguilera",0.0,0.0,0.0,
3022,Blow Your Mind (Mwah),Dua Lipa,28.57142857142857,71.42857142857143,0.0,Positive
3023,Un homme debout,Claudio Capï¿½o,0.0,100.0,0.0,Neutral
3024,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,0.0,0.0,0.0,
3025,Stop Us - Radio Edit,SIYYU,0.0,0.0,0.0,
3026,Papaoutai,Stromae,0.0,0.0,0.0,
3027,#Askip,Black M,0.8547008547008548,92.3076923076923,6.837606837606838,Negative
3028,1er Gaou,Magic System,0.0,0.0,0.0,
3029,Believer,"Major Lazer, Showtek",0.0,100.0,0.0,Neutral
3030,Angela,Saian Supa Crew,1.5625,96.875,1.5625,Neutral
3031,7 Years,Lukas Graham,0.0,0.0,0.0,
3032,Uranus,PNL,4.545454545454546,88.63636363636364,6.8181818181818175,Negative
3033,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,0.0,0.0,0.0,
3034,Alone,Alan Walker,0.0,97.43589743589743,2.564102564102564,Negative
3035,Chre,Mark Forster,0.0,74.4186046511628,25.581395348837212,Negative
3036,Starboy,"The Weeknd, Daft Punk",0.0,0.0,0.0,
3037,Closer,"The Chainsmokers, Halsey",0.0,0.0,0.0,
3038,Call On Me - Ryan Riback Extended Remix,Starley,12.962962962962962,87.03703703703704,0.0,Positive
3039,Bad Ideas,Alle Farben,4.444444444444445,93.33333333333333,2.2222222222222223,Positive
3040,Ohne mein Team,"Bonez MC, RAF Camora, Maxwell",0.0,91.91919191919192,8.080808080808081,Negative
3041,"I Dont Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""","ZAYN, Taylor Swift",0.0,0.0,0.0,
3042,Shed a Light,"Robin Schulz, David Guetta, Cheat Codes",30.952380952380953,69.04761904761905,0.0,Positive
3043,Now and Later,Sage The Gemini,19.444444444444446,79.16666666666666,1.3888888888888888,Positive
3044,Let Me Love You,"DJ Snake, Justin Bieber",30.263157894736842,67.10526315789474,2.631578947368421,Positive
3045,Say You Won't Let Go,James Arthur,0.0,0.0,0.0,
3046,Black Beatles,"Rae Sremmurd, Gucci Mane",0.0,0.0,0.0,
3047,Would I Lie to You - Radio Edit,"David Guetta, Cedric Gervais, Chris Willis",0.0,0.0,0.0,
3048,One Dance,"Drake, WizKid, Kyla",0.0,0.0,0.0,
3049,Solo Dance,Martin Jensen,0.0,95.65217391304348,4.3478260869565215,Negative
3050,My Way,Calvin Harris,3.7735849056603774,96.22641509433963,0.0,Positive
3051,No Lie,"Sean Paul, Dua Lipa",3.64963503649635,96.35036496350365,0.0,Positive
3052,Don't Wanna Know,"Maroon 5, Kendrick Lamar",22.727272727272727,73.86363636363636,3.4090909090909087,Positive
3053,Just Hold On,"Steve Aoki, Louis Tomlinson",14.583333333333334,85.41666666666666,0.0,Positive
3054,Palmen aus Gold,"Bonez MC, RAF Camora",0.0,85.88235294117646,14.117647058823529,Negative
3055,iPhone 17 (feat. Mo),KC Rebell,0.0,90.14084507042254,9.859154929577464,Negative
3056,Lot to Learn,Luke Christopher,2.5,80.0,17.5,Negative
3057,Palmen aus Plastik,"Bonez MC, RAF Camora",0.0,84.81012658227847,15.18987341772152,Negative
3058,Mercy,Shawn Mendes,30.0,70.0,0.0,Positive
3059,Dye My Hair,ALMA,4.285714285714286,94.28571428571428,1.4285714285714286,Positive
3060,Love Me Now,John Legend,49.056603773584904,39.62264150943396,11.320754716981133,Positive
3061,By Your Side,"Jonas Blue, RAYE",1.6129032258064515,98.38709677419355,0.0,Positive
3062,The Mack,"Nevada, Mark Morrison, Fetty Wap",6.944444444444445,87.5,5.555555555555555,Positive
3063,Kokaina,Miami Yacine,0.0,0.0,0.0,
3064,Scars To Your Beautiful,Alessia Cara,33.89830508474576,61.016949152542374,5.084745762711865,Positive
3065,Human,Rag'n'Bone Man,0.0,0.0,0.0,
3066,Don't Let Me Down (feat. Daya),The Chainsmokers,0.0,0.0,0.0,
3067,Bonfire,"Felix Jaehn, ALMA",4.285714285714286,90.0,5.714285714285714,Negative
3068,In the Name of Love,"Martin Garrix, Bebe Rexha",25.49019607843137,68.62745098039215,5.88235294117647,Positive
3069,Enkelit,Cheek,0.0,100.0,0.0,Neutral
3070,Cold Water (feat. Justin Bieber & M),Major Lazer,0.0,0.0,0.0,
3071,What Is Love 2016,Lost Frequencies,44.18604651162791,55.81395348837209,0.0,Positive
3072,Sexual,"NEIKED, Dyo",0.0,0.0,0.0,
3073,Cheap Thrills,Sia,29.03225806451613,70.96774193548387,0.0,Positive
3074,Treat You Better,Shawn Mendes,0.0,0.0,0.0,
3075,An ihnen vorbei,"Bonez MC, RAF Camora",1.3333333333333335,80.0,18.666666666666668,Negative
3076,Stoff und Schnaps,"Lil Kleine, Ronnie Flex",0.0,96.61016949152543,3.389830508474576,Negative
3077,Holz,257ers,1.1363636363636365,97.72727272727273,1.1363636363636365,Neutral
3078,Cocoon,Milky Chance,10.606060606060606,81.81818181818183,7.575757575757576,Positive
3079,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,8.695652173913043,84.78260869565217,6.521739130434782,Positive
3080,Heathens,Twenty One Pilots,0.0,0.0,0.0,
3081,Chantaje (feat. Maluma),Shakira,0.0,0.0,0.0,
3082,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,0.0,0.0,0.0,
3083,I Feel It Coming,"The Weeknd, Daft Punk",0.0,0.0,0.0,
3084,Faded,Alan Walker,0.0,0.0,0.0,
3085,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,0.0,0.0,0.0,
3086,24K Magic,Bruno Mars,9.58904109589041,89.04109589041096,1.36986301369863,Positive
3087,10 Jahre,"Gzuz, LX, Bonez MC, Maxwell",0.0,0.0,0.0,
3088,Love on Me,"Galantis, Hook N Sling",13.725490196078432,86.27450980392157,0.0,Positive
3089,All We Know,"The Chainsmokers, Phoebe Ryan",2.272727272727273,95.45454545454545,2.272727272727273,Neutral
3090,Stressed Out,Twenty One Pilots,0.0,0.0,0.0,
3091,Fast Car,"Jonas Blue, Dakota",0.0,96.7741935483871,3.225806451612903,Negative
3092,Starving,"Hailee Steinfeld, Grey, Zedd",2.7777777777777777,94.44444444444444,2.7777777777777777,Neutral
3093,Ahnma,"Beginner, Gzuz, Gentleman",2.4691358024691357,85.18518518518519,12.345679012345679,Negative
3094,The Ocean (feat. Shy Martin),Mike Perry,0.0,100.0,0.0,Neutral
3095,Wenn sie tanzt,Max Giesinger,0.0,89.83050847457628,10.16949152542373,Negative
